,Unnamed: 0,chunk,punctuation_mark,word_count,source_file
442,442,but it has to be,", ",5,data/lang_violet.html
443,443,and you must make up your mind to it,.,9,data/lang_violet.html
444,444,Then she drew her golden comb gently through Elsa's hair,", ",10,data/lang_violet.html
445,445,and bade her go to bed,; ,6,data/lang_violet.html
446,446,but little sleep had the poor girl,! ,7,data/lang_violet.html
447,447,Life seemed to stretch before her like a dark starless night,. ,11,data/lang_violet.html
448,448,Now let us look back a moment,", ",7,data/lang_violet.html
449,449,and see what had been going on in Elsa's native village all these years,", ",14,data/lang_violet.html
450,450,and how her double had fared,. ,6,data/lang_violet.html
451,451,It is a well-known fact that a bad woman seldom becomes better as she grows older,", ",16,data/lang_violet.html
452,452,and Elsa's stepmother was no exception to the rule,; ,9,data/lang_violet.html
453,453,but as the figure that had taken the girl's place could feel no pain,", ",14,data/lang_violet.html
454,454,the blows that were showered on her night and day made no difference,. ,13,data/lang_violet.html
455,455,If the father ever tried to come to his daughter's help,", ",11,data/lang_violet.html
456,456,his wife turned upon him,", ",5,data/lang_violet.html
457,457,and things were rather worse than before,. ,7,data/lang_violet.html
458,458,One day the stepmother had given the girl a frightful beating,", ",11,data/lang_violet.html
459,459,and then threatened to kill her outright,. ,7,data/lang_violet.html
460,460,Mad with rage,", ",3,data/lang_violet.html
461,461,she seized the figure by the throat with both hands,", ",10,data/lang_violet.html
462,462,when out came a black snake from her mouth and stung the woman's tongue,", ",14,data/lang_violet.html
463,463,and she fell dead without a sound,. ,7,data/lang_violet.html
464,464,At night,", ",2,data/lang_violet.html
465,465,when the husband came home,", ",5,data/lang_violet.html
466,466,he found his wife lying dead upon the ground,", ",9,data/lang_violet.html
467,467,her body all swollen and disfigured,", ",6,data/lang_violet.html
468,468,but the girl was nowhere to be seen,. ,8,data/lang_violet.html
469,469,His screams brought the neighbours from their cottages,", ",8,data/lang_violet.html
470,470,but they were unable to explain how it had all come about,. ,12,data/lang_violet.html
471,471,It was true,", ",3,data/lang_violet.html
472,472,they said,", ",2,data/lang_violet.html
473,473,that about mid-day they had heard a great noise,", ",9,data/lang_violet.html
474,474,but as that was a matter of daily occurrence they did not think much of it,. ,16,data/lang_violet.html
475,475,The rest of the day all was still,", ",8,data/lang_violet.html
476,476,but no one had seen anything of the daughter,. ,9,data/lang_violet.html
477,477,The body of the dead woman was then prepared for burial,", ",11,data/lang_violet.html
478,478,and her tired husband went to bed,", ",7,data/lang_violet.html
479,479,rejoicing in his heart that he had been delivered from the firebrand who had made his home unpleasant,. ,18,data/lang_violet.html
480,480,On the table he saw a slice of bread lying,", ",10,data/lang_violet.html
481,481,and,", ",1,data/lang_violet.html
482,482,being hungry,", ",2,data/lang_violet.html
483,483,he ate it before going to sleep,. ,7,data/lang_violet.html
484,484,In the morning he too was found dead,", ",8,data/lang_violet.html
485,485,and as swollen as his wife,", ",6,data/lang_violet.html
486,486,for the bread had been placed in the body of the figure by the old man who made it,. ,19,data/lang_violet.html
487,487,A few days later he was placed in the grave beside his wife,", ",13,data/lang_violet.html
488,488,but nothing more was ever heard of their daughter,. ,9,data/lang_violet.html
489,489,All night long after her talk with the lady Elsa had wept and wailed her hard fate in being cast out from her home which she loved,. ,27,data/lang_violet.html
490,490,Next morning,", ",2,data/lang_violet.html
491,491,when she got up,", ",4,data/lang_violet.html
492,492,the lady placed a gold seal ring on her finger,", ",10,data/lang_violet.html
493,493,strung a little golden box on a ribbon,", ",8,data/lang_violet.html
494,494,and placed it round her neck,; ,6,data/lang_violet.html
495,495,then she called the old man,", ",6,data/lang_violet.html
496,496,and,", ",1,data/lang_violet.html
497,497,forcing back her tears,", ",4,data/lang_violet.html
498,498,took leave of Elsa,. ,4,data/lang_violet.html
499,499,The girl tried to speak,", ",5,data/lang_violet.html
500,500,but before she could sob out her thanks the old man had touched her softly on the head three times with his silver staff,. ,24,data/lang_violet.html
501,501,In an instant Elsa knew that she was turning into a bird,: ,12,data/lang_violet.html
502,502,wings sprang from beneath her arms,; ,6,data/lang_violet.html
503,503,her feet were the feet of eagles,", ",7,data/lang_violet.html
504,504,with long claws,; ,3,data/lang_violet.html
505,505,her nose curved itself into a sharp beak,", ",8,data/lang_violet.html
506,506,and feathers covered her body,. ,5,data/lang_violet.html
507,507,Then she soared high in the air,", ",7,data/lang_violet.html
508,508,and floated up towards the clouds,", ",6,data/lang_violet.html
509,509,as if she had really been hatched an eagle,. ,9,data/lang_violet.html
510,510,For several days she flew steadily south,", ",7,data/lang_violet.html
511,511,resting from time to time when her wings grew tired,", ",10,data/lang_violet.html
512,512,for hunger she never felt,. ,5,data/lang_violet.html
513,513,And so it happened that one day she was flying over a dense forest,", ",14,data/lang_violet.html
514,514,and below hounds were barking fiercely,", ",6,data/lang_violet.html
515,515,because,", ",1,data/lang_violet.html
516,516,not having wings themselves,", ",4,data/lang_violet.html
517,517,she was out of their reach,. ,6,data/lang_violet.html
518,518,Suddenly a sharp pain quivered through her body,", ",8,data/lang_violet.html
519,519,and she fell to the ground,", ",6,data/lang_violet.html
520,520,pierced by an arrow,. ,4,data/lang_violet.html
521,521,When Elsa recovered her senses,", ",5,data/lang_violet.html
522,522,she found herself lying under a bush in her own proper form,. ,12,data/lang_violet.html
523,523,What had befallen her,", ",4,data/lang_violet.html
524,524,and how she got there,", ",5,data/lang_violet.html
525,525,lay behind her like a bad dream,. ,7,data/lang_violet.html
526,526,As she was wondering what she should do next the king's son came riding by,", ",15,data/lang_violet.html
527,527,and,", ",1,data/lang_violet.html
528,528,seeing Elsa,", ",2,data/lang_violet.html
529,529,sprang from his horse,", ",4,data/lang_violet.html
530,530,and took her by the hand,", ",6,data/lang_violet.html
531,531,sawing,", ",1,data/lang_violet.html
532,532,Ah,! ,1,data/lang_violet.html
533,533,it was a happy chance that brought me here this morning,. ,11,data/lang_violet.html
534,534,Every night,", ",2,data/lang_violet.html
535,535,for half a year,", ",4,data/lang_violet.html
536,536,have I dreamed,", ",3,data/lang_violet.html
537,537,dear lady,", ",2,data/lang_violet.html
538,538,that I should one day find you in this wood,. ,10,data/lang_violet.html
539,539,And although I have passed through it hundreds of times in vain,", ",12,data/lang_violet.html
540,540,I have never given up hope,. ,6,data/lang_violet.html
541,541,To-day I was going in search of a large eagle that I had shot,", ",14,data/lang_violet.html
542,542,and instead of the eagle I have found,—,8,data/lang_violet.html
543,543,you,.,1,data/lang_violet.html
544,544,Then he took Elsa on his horse,", ",7,data/lang_violet.html
545,545,and rode with her to the town,", ",7,data/lang_violet.html
546,546,where the old king received her graciously,. ,7,data/lang_violet.html
547,547,A few days later the wedding took place,", ",8,data/lang_violet.html
548,548,and as Elsa was arranging the veil upon her hair fifty carts arrived laden with beautiful things which the lady of the Tontlawald had sent to Elsa,. ,27,data/lang_violet.html
549,549,And after the king's death Elsa became queen,", ",8,data/lang_violet.html
550,550,and when she was old she told this story,. ,9,data/lang_violet.html
551,551,But that was the last that was ever heard of the Tontlawald,. ,12,data/lang_violet.html
552,552,From Ehstnische Marchen,.,3,data/lang_violet.html
553,553,At the edge of a wood there lived an old man who had only one son,", ",16,data/lang_violet.html
554,554,and one day he called the boy to him and said he wanted some corn ground,", ",16,data/lang_violet.html
555,555,but the youth must be sure never to enter any mill where the miller was beardless,. ,16,data/lang_violet.html
556,556,The boy took the corn and set out,", ",8,data/lang_violet.html
557,557,and before he had gone very far he saw a large mill in front of him,", ",16,data/lang_violet.html
558,558,with a beardless man standing in the doorway,. ,8,data/lang_violet.html
559,559,Good greeting,", ",2,data/lang_violet.html
560,560,beardless one,!,2,data/lang_violet.html
561,561,cried he,. ,2,data/lang_violet.html
562,562,Good greeting,", ",2,data/lang_violet.html
563,563,sonny,",",1,data/lang_violet.html
564,564,replied the man,. ,3,data/lang_violet.html
565,565,Could I grind something here,?,5,data/lang_violet.html
566,566,Yes,", ",1,data/lang_violet.html
567,567,certainly,! ,1,data/lang_violet.html
568,568,I will finish what I am doing and then you can grind as long as you like,.,17,data/lang_violet.html
569,569,But suddenly the boy remembered what his father had told him,", ",11,data/lang_violet.html
570,570,and bade farewell to the man,", ",6,data/lang_violet.html
571,571,and went further down the river,", ",6,data/lang_violet.html
572,572,till he came to another mill,", ",6,data/lang_violet.html
573,573,not knowing that as soon as his back was turned the beardless man had picked up a bag of corn and run hastily to the same mill before him,. ,29,data/lang_violet.html
574,574,When the boy reached the second mill,", ",7,data/lang_violet.html
575,575,and saw a second beardless man sitting there,", ",8,data/lang_violet.html
576,576,he did not stop,", ",4,data/lang_violet.html
577,577,and walked on till he came to a third mill,. ,10,data/lang_violet.html
578,578,But this time also the beardless man had been too clever for him,", ",13,data/lang_violet.html
579,579,and had arrived first by another road,. ,7,data/lang_violet.html
580,580,When it happened a fourth time the boy grew cross,", ",10,data/lang_violet.html
581,581,and said to himself,", ",4,data/lang_violet.html
582,582,It is no good going on,; ,6,data/lang_violet.html
583,583,there seems to be a beardless man in every mill',; ,10,data/lang_violet.html
584,584,and he took his sack from his back,", ",8,data/lang_violet.html
585,585,and made up his mind to grind his corn where he was,. ,12,data/lang_violet.html
586,586,The beardless man finished grinding his own corn,", ",8,data/lang_violet.html
587,587,and when he had done he said to the boy,", ",10,data/lang_violet.html
588,588,who was beginning to grind his,", ",6,data/lang_violet.html
589,589,Suppose,", ",1,data/lang_violet.html
590,590,sonny,", ",1,data/lang_violet.html
591,591,we make a cake of what you have there,.,9,data/lang_violet.html
592,592,Now the boy had been rather uneasy when he recollected his father's words,", ",13,data/lang_violet.html
593,593,but he thought to himself,", ",5,data/lang_violet.html
594,594,What is done cannot be undone,",",6,data/lang_violet.html
595,595,and answered,", ",2,data/lang_violet.html
596,596,Very well,", ",2,data/lang_violet.html
597,597,so let it be,.,4,data/lang_violet.html
